MRMR055	זה נהדר!	That's great!	
MRMR056	אז תברח!	Run, then!	
MRMR057	ברח!	Run!	
MRMR058	ברח מפני הגולגולת האימתנית!	RUN away from the fearsome skull!	
MRMR059	עד יום מותך, אני אשוב לבקר אותך בסיוטים האיומים ביותר שלך! )צוחק(	Until you die, I shall revisit you in your most horrible nightmares! (Laugh)	
MRGT060	שיהיה.	Whatever.	
MRSO061	גם אבא של אמא שלך היה קרח?	Was your mother's father bald, too?	
MRSO062	טוב, לפחות לעולם לא תצטרך לדאוג שאין לך מה ללבוש.	Well, at least now you never have to worry about what to wear.	
MRSO063	איך אתה מסוגל לראות בלי עיניים?	How can you see without eyeballs?	
MRSO064	אני הולך עכשיו.	I'm going now.	
MRMR065	אני לא קרח!	I'm not bald!	
MRMR066	יש לי פשוט מפרצים ממש גדולים.	I just have a really high widows peak.	
MRMR067	טוב, אני מניח שזה נכון.	Well, I suppose that's true.	
MRGT068	והוספת אקססוריז היא ממש פשוטה.	And accessorizing is really easy.	
MRMR069	גם זה נכון.	That's also true.	
MRMR070	ואני נראה טוב בכובעים.	And I look good in hats.	
MRGT071	הנה לך.	There you go.	
MRMR072	איך אתה מסוגל ללכת בלי מוח?	How can you walk around without a brain?	
MRMR073	יש דברים שאין להם מענה.	Some things no one can answer.	
MRMR074	יופי.	Good.	
MRMR075	עכשיו עזוב אותי במנוחה!	Now leave me alone!	
MRMR076	יש לי המון תככים ומזימות אפלות לחשוב עליהם. )צוחק(	I have a lot of scheming and evil plotting to do. (Laugh)	
MRGT077	אני הולך עכשיו.	I'm going now.	
MRMR078	יופי.	Good.	
MRMR079	עכשיו עזוב אותי במנוחה!	Now leave me alone!	
MRMR080	יש לי המון תככים ומזימות אפלות לחשוב עליהם. )צוחק(	I have a lot of scheming and evil plotting to do.	
MRNN301	מורי	Murray	
OSGT301	זה מוזר. לא ידעתי שקשקשים יכולים...	That's weird. I didn't think dandruff...	
OSGT302	...לזוז...	...moved...	
OSGT303	אוי!	Oh!	
OSNN304	כינים	lice	
OSGT305	אתם פשוט תצטרכו להאמין לי.	You're just going to have to take my word for it.	
OSGT306	אני לא צריך אביזר.	I don't need a prop.	
OSGT307	זו תיבת מסע ישנה.	It's an old travel trunk.	
OSGT308	היא מכוסה במדבקות ממקומות רחוקים.	It's covered with stickers from many far-away places.	
OSGT309	היי, היי!	Hey, hey!	
OSGT310	זאת מדבקה מאי הדמים!	It's a sticker from Blood Island!	
OSGT311	כתוב עליה 'אי הדמים הוא למדממים...	It says `Blood Island is for Bleeders...	
OSGT312	...הודעה מאת מועצת התיירות של אי הדמים'.	...a message from the Blood Island Tourism Council.`	
OSGT313	אולי האמן שהמזוודה שייכת לו יודע איך מגיעים לאי הדמים!	Maybe the performer who owns this trunk knows how to get to Blood Island!	
OSGT314	נראה כמו מעיל נחמד...	Looks like a nice coat...	
OSGT315	...עם רק כמה פתיתי קשקשים מכוערים.	...with just a few flakes of unsightly dandruff.	
OSGT316	אני שונא אנשים שמזלזלים בבחור הזה רק בגלל בעיה קטנה עם...	I'd hate people to think less of this guy just because of a slight problem with...	
OSGT317	היי זה לא קשקשים...	Hey, this isn't dandruff...	
OSGT318	הוי!	Oh!	
OSNN319	כינים	lice	
OSGT320	צפו בי גורם לזה להיעלם.	Watch me make THIS disappear.	
OSGT321	אין לי שום דבר בשרוול...	Nothing up my sleeve...	
OSGT322	הוקוס פוקוס!	Presto!	
OSGT323	הי, זה עבד! יש משהו בפנים!	Hey, it worked! There's something inside!	
OSGT324	אני לא במצב רוח לקסמים עכשיו.	I'm not in the mood for any magic right now.	
OSNZ325	מעיל פיראטים	pirate coat	
OSGT326	זה מעיל פיראטים מוכה-כינים.	It's a lice-infested pirate coat.	
OSGT327	זה היה יכול להיות מעיל נחמד אם לא כל הקשקשים.	It'd be a nice coat if it weren't for that dandruff.	
OSGT328	זה מעיל פיראטים שעבר פליית כינים.	It's a de-loused pirate coat.	
OSGT329	נראה גדול מדי בשבילי.	Looks too big for me.	
OSNZ330	קשקשים	dandruff	
OSGT331	הן, אה, מתנועעות.	They're, uh, wiggling.	
OSGT332	אז מי מכן היא הכינה הראשית?	So which one of you is the head louse?	
OSGT333	אני ממש מעדיף שלא.	I'd really rather not.	
OSGT334	אני לא יודע איך להשתמש בכינים עם זה.	I don't know how to use lice with that.	
OSGT335	אני לא אוהב את ההרגשה שלהן ביד שלי.	I don't like the way these feel in my hand.	
OSNZ336	כיס	pocket	
OSGT337	נראה שיש משהו בכיס של המעיל.	It looks like there's something inside the pocket of this coat.	
OSGT338	יש כאן כפפה.	There's a glove in here.	
OSNZ339	כפפה	glove	
OSGT340	זו כפפה.	It's a glove.	
OSGT341	הכפפה לא עובדת עם זה.	The glove won't work with that.	
OSGT342	הכפפה הזאת לא במידה שלי.	This glove isn't my size.	
OSGT343	זו לא כפפת גומי.	It's not a rubber glove.	
OSGT344	אני לא חושב שהכפפה תתאים.	I don't think that glove will fit.	
OSNZ345	שרביט קסמים	magic wand	
OSGT346	זה שרביט קסמים.	It's a magic wand.	
OSGT347	לשרביט הקסמים אין השפעה על זה.	The magic wand has no effect on that.	
OSGT348	כוחות הקסם צריכים להיות ממוקדים על משהו אחר.	The magic powers need to be focused on something else.	
OSNZ349	כובע קסמים	magic hat	
OSGT350	הוא ריק...	It's empty...	
OSGT351	...או שמא?	...or is it?	
OSGT352	יש ספר בפנים.	There's a book inside.	
OSGT353	אני לא רוצה להפריע לכוחות המיסטיים של הכובע.	I don't want to disturb the mystic powers of the hat.	
OSGT354	אני לא רוצה לנצל את האנרגיות המיסטיות.	I don't want to take advantage of the mystic energies.	
OSNZ355	ספר	book	
OSGT356	'האלף-ממףף-גימל של פיתומות'	`The A-mfggh-C's of Ventriloquism`	
OSNN357	ספר פיתומות	ventriloquism book	
OSGT358	זה כרטיס בכיוון אחד לחתך-נייר נוראי.	That'd be a one-way ticket to a nasty paper cut.	
OSGT359	זה ספר על פיתומות.	It's a book about ventriloquism.	
OSGT360	אני לא רוצה להשליך את הקול שלי לשם.	I don't want to throw my voice there.	
OSGT361	הספר מעניין בפני עצמו, אבל כדאי שאשתמש בו על מישהו.	It's an interesting read on its own, but I should try it out on somebody.	
OSNZ362	כדור תותח	cannon balls	
OSGT363	נראה כאילו הוא הולך ללהטט בכדורי התותח האלו.	It looks like he's going to juggle these cannon balls.	
OSGT364	אני לא רוצה לסחוב את כדורי התותח האלה לכל מקום.	I don't want to haul those cannon balls around.	
OSNZ365	מזוודת מסע ממורטת.	worn travel trunk	
OSGT366	היא נראית כבדה מכדי שאוכל לשאת אותה.	It looks too heavy for me to carry.	
OSGT367	היא לא תענה לי.	It won't talk back.	
OSSQ368	בבקשה עזרו לי! אני לכוד בתוך המזוודה הזאת!	Please someone help! I'm trapped inside this trunk!	
OSNZ369	מדבקת אי הדמים	Blood Island sticker	
OSGT370	היא דבוקה למזוודה.	It is stuck to the trunk.	
OSGT371	ליקוק לא יסיר אותה.	Licking it won't get it off.	
OSNZ372	חרב מזויפת	fake sword	
OSGT373	זו חרב מזויפת.	It's a fake sword.	
OSNZ374	חרבות מזויפות	fake swords	
OSGT375	כמה חרבות מזויפות.	Just some fake swords.	
OSNZ376	רעל מזויף	fake poison	
OSGT377	זה סתם עוד אביזר.	It's just another prop.	
OSNZ378	חניתות מזויפות.	fake spears	
OSGT379	כמה חניתות מזויפות.	They're some fake spears.	
OSGT380	לא, אין לי ידיים של נושא חנית.	No, I don't have the hands of a spear-carrier.	
OSNZ381	ראש חמור	donkey head	
OSGT382	זאת מסיכת חמור.	It's a donkey mask.	
OSGT383	אני לא רוצה לעשות חמור מעצמי.	I don't want to look like a jackass.	
OSGT384	כן, כן. אני יודע מה אתם חושבים.	Yeah, yeah. I know what you're thinking.	
OSGT385	אז תפסיקו!	So knock it off!	
OSSQ386	היי, אני פרנק. אני חמור מדבר. אני נלחם בפשע!	Hi, I'm Frank. I'm a talking donkey. I fight crime!	
OSNZ387	מסכות דרמה	drama masks	
OSGT388	אלו מסכות דרמה די מטופשות.	It's some goofy drama masks.	
OSSQ389	היי, אני מסיכת קומדיה!	Hi, I'm Comedy Mask!	
OSSQ390	ואני מסיכת טרגדיה.	And I'm Tragedy Mask.	
OSSQ391	כשאחותך היתה בתיכון, אנחנו היינו תלויות על קיר החדר שלה!	When your sister was in high-school, we were on her bedroom wall!	
OSNZ392	פאה	wig	
OSGT393	היא מאוד מודרנית.	It's very mod.	במודה
OSGT394	לא. אני אוהב את המראה הטבעי!	No. I like the natural look.	
OSGT395	תגיד שלום לאנשים, הארי!	Say hello to the folks, Harry!	
OSSQ396	שלום, רבותיי!	Hello, folks!	
OSNZ397	מראה	mirror	
OSGT398	אני תוהה אם יש תפקיד במחזה הזה עבור...	I wonder if there's a part in this play for...	
OSGT399	...פיראט מקסים והרפתקן?	...a dashing, rogue chicken?	
OSGT400	...תרנגול מקסים והרפתקן?	...a dashing, rogue pirate?	
OSNZ401	כתר מזויף.	fake crown	
PDSO301	אני ברנשצבע כפיסדבק.	I'm Guybrush Threepwood.	
PDSO302	אני לא חושב שאתה מבין. אני פיראט אדיר.	I don't think you understand. I'm a mighty pirate.	
PDSO303	זה שוב אני, ברנשצבע כפיסדבק.	It's me again, Guybrush Threepwood.	
PDSO304	עכשיו, תקשיב רגע, בשר-לבן!	Now, look here, hock-meat!	
PDSO305	עכשיו תקשיב רגע, ראש-כרוב מולבן!	Now look here, you blanched bonehead!	
PDSO306	וואו! אתה חיוור!	Wow! You're pale!	
PDSO307	ראיתי טיפקס עם יותר צבע ממך!	I've seen correctional fluids with better color than you!	
PDSO308	אתה נראה כאילו חיית מתחת לסלע במשך כל חייך!	You look like you've lived under a rock your WHOLE life!	
PDSO309	יש לך חיוורון  א כ ז ר י!	You've got the SAVAGE pale!	
PDSO310	היי! אני רואה את ההשתקפות שלי בחזה שלך!	Hey! I can see my reflection in your chest!	
PDSO311	אתה כל כך חיוור, שאתה גורם לשלג להיראות שזוף!	You're so pale, you make snow look tan!	
PDSO312	אם הייתי מחמצן גיר הוא לא היה חיוור כמוך!	If I bleached chalk it wouldn't be as pale as you!	
PDSO313	האם תרצה להצטרף לצוות שלי?	Would you like to join my crew?	
PDSO314	אתה בטוח שלא תצטרף לצוות שלי?	Are you sure you won't join my crew?	
PDSO315	אני מחפש את אי הדמים. אתה יודע איפה הוא?	I'm looking for Blood Island. Do you know where it is?	
PDSO316	אתה בטוח שאינך יודע איך להגיע לאי הדמים.	Are you sure you don't know how to get to Blood Island.	
PDSO317	בבקשה תן לי לראות את המפה לאי הדמים.	Please let me see the map to Blood Island.	
PDSO318	נתראה.	See ya around.	
PDNN319	פאלידו	Palido	
PDPL320	נחמד מאוד לפגוש אותך מר כפיסדבק.	Very nice to meet you Mr. Threewood.	
PDPL321	אני פאלידו.	I am Palido.	
PDPL322	פאלידו דומינגו.	Palido Domingo.	
PDPL323	אני כל כך שמח שאתה פה.	I am so glad you're here.	
PDGT324	סוף סוף...	Finally...	
PDGT325	מישהו על האי הזה עם קצת נימוסים.	...someone on this island with some manners.	
PDPL326	המשקה שלי צריך רענון.	My drink needs refreshing.	
PDPL327	קח אותו מפה ותביא לי אחד אחר.	Take it away and bring me another.	
PDPL328	אני מצטער, בובה. באמת, אני בכנות מצטער.	I'm sorry, babe. I really, sincerely am.	
PDPL329	אולי לא השתמשתי במילת הקסם.	Perhaps I didn't use the magic word.	
PDPL330	קח את המשקה הזה מכאן ותביא לי אחד אחר...	Take this drink away and bring me another...	
PDPL331	...עכשיו.	...NOW.	
PDGT332	זה שוב אני...	It's me again...	
PDPL333	כמה נחמד.	How nice.	
PDPL334	תראה... בובה...	Look...babe...	
PDPL335	אתה יודע שאני אוהב את העבודה שלך, ואני מכבד אותך כאמן. אבל...	You know I love your work, and I respect you as an artist. But...	
PDGT336	עכשיו תראה...	Now look here...	
PDPL337	תביא לי משקה.	Bring me a drink.	
PDPL338	עכשיו!	Now!	
PDPL339	עכשיו הזדרז והבא לי את המשקה ההוא.	Now hurry up and get me that drink.	
PDPL340	תביא את המשקה שלי ותעשה את זה מהר!	Get my drink and make it snappy!	
PDPL341	תביא לי את המשקה ההוא.	Get me that drink!	
PDPL342	אם הוא מגיע לכאן מהר תקבל על זה ניקל.	If it gets here quickly there's a nickel in it for you.	
PDPL343	לך תביא לי את המשקה ההוא.	Go get me that drink.	
PDPL344	תראה! בובה...	Look! Babe...	
PDPL345	אני לא משתזף כאן יותר מדי זמן, אז תרחם עליי קצת.	I haven't been sunbathing for very long, so cut me some slack.	
PDGT346	כמה זמן אתה כאן בחוץ?	How long have you been out here?	
PDPL347	מאז יוני.	Since June.	
PDPL348	אה, ודרך אגב...	Oh, and by the way...	
PDPL349	שנה טובה.	Happy new year.	
PDPL350	מאז יולי.	Since July.	
PDPL351	מאז אוגוסט.	Since August.	
PDPL352	מאז ספטמבר.	Since September.	
PDPL353	מאז אוקטובר.	Since October.	
PDPL354	מאז נובמבר.	Since November.	
PDPL355	מאז דצמבר.	Since December.	
PDPL356	מאז ינואר.	Since January.	
PDPL357	מאז פברואר.	Since February.	
PDPL358	מאז מרץ.	Since March.	
PDPL359	מאז אפריל.	Since April.	
PDPL360	מאז מאי.	Since May.	
PDPL361	גון העור שלי מעט חיוור, אני מסכים איתך.	My complexion is a little on the light side, I'll give you that.	
PDPL362	אבל בקרוב, אהיה אליל בצבע ברונזה!	But soon, I'll be a bronzed god!	
PDPL363	בבקשה...בובה...	Please...babe...	
PDPL364	אם תמשיך לדבר אני אתחיל להיות מאוד מודע לעצמי.	You say any more I will become very self-conscious.	
PDPL365	תודה לך על האבחנה החדה, ידידי.	Thank you for your keen insight my friend.	
PDPL366	למה שלא תלך לעשות משהו מועיל עכשיו...	Why don't you go do something useful now...	
PDPL367	...כמו לבלוע אבו-נפחא?	...like inhale a puffer-fish.	
PDPL368	אוקיי, בובה?	Okay, babe?	
PDPL369	תהיה בשקט עכשיו.	Be quiet now.	
PDPL370	בסדר!	All right!	
PDPL371	בסדר!	ALL RIGHT!	
PDPL372	כן!	YES!	
PDPL373	אני חיוור מאוד!	I'm very pale!	
PDPL374	תודה לך!	Thank YOU!	
PDPL375	הנה!	There!	
PDPL376	פגעת בי אנושות ואתה יודע שאני מתכוון לכך!	You've hurt me deeply and you KNOW I mean it!	
PDPL377	אתה מרוצה?	Are you happy?	
PDPL378	הא? בובה?	Huh? Babe?	
PDPL379	אתה מרוצה?	Are you happy?	
PDPL380	אתה מרוצה עכשיו?	Are you happy NOW?	
PDGT381	כן.	Yes.	
PDPL382	אני שונא אותך.	I hate you.	
PDPL383	תביא לי משקה.	Get me a drink.	
PDPL384	כן בובה...	Yeah babe...	
PDPL385	אני לא החבוב הכי שזוף בסביבה.	I'm not the tannest cat around.	
PDPL386	אבל...	But...	
PDPL387	...כפי שאתה יכול לראות, אני עובד על זה.	...as you can see, I am working on it.	
PDPL388	לא, בובה.	Oh no, babe.	
PDPL389	אני לא מלח.	I'm not a sailor.	
PDPL390	אני מרוויח את מחייתי בזכות העבודה הקשה והכשרון של אחרים.	I make my living off the hard work and talent of others.	
PDGT391	אתה מנהל פרויקט של משחק מחשב?	You're a project leader on a computer game?	
PDPL392	לא, לא.	No, no.	
PDPL393	אני סוכן כשרונות רב-עוצמה. כוכבים גדולים. אנחנו מדברים על כוכבים גדולים כאן.	I'm a high-powered talent agent. Major stars. We're talkin' MAJOR stars here.	
PDPL394	אל תדבר איתי על עבודה, בובה.	Don't talk to me about work, babe.	
PDPL395	אני משתזף.	I'm tanning.	
PDPL396	לא.	Nope.	
PDPL397	מעולם לא שמעתי עליו.	Never heard of it.	
PDPL398	כבר אמרתי לך קודם, חומד...	I told you before, babe...	
PDPL399	...מעולם לא שמעתי על אי הדמים.	...I've never heard of Blood Island.	
PDGT400	זה מצחיק.	That's funny.	
PDGT401	סלאפי קרומוול...	Slappy Cromwell...	
PDGT402	הבחור ההוא בתיאטרון...	That guy at the theater...	
PDGT403	...אמר לי שארגנת את כל ההופעות שלו שם.	...told me you booked all his shows there.	
PDGT404	באמת?	Is that a fact?	
PDGT405	טוב יש לי כאן מסמך שאומר שהזמנת מקום למופע של סלאפי קרומוול באתר נופש על אי הדמים.	Well I have a document here that says you booked Slappy Cromwell's act at a resort on Blood Island.	
PDPL406	תוכל לראות אותה כשאסתובב כדי לשזף את הגב שלי.	You can see it when I roll over to tan my back.	
PDPL407	אבל בובה...זה עשוי לקחת הרבה מאוד זמן.	But babe...that may be a VERY long while.	
PDPL408	קרומוול!	Cromwell!	
PDPL409	הייתי צריך לדעת.	I should have known.	
PDPL410	גם אם אארגן לו מופע על דוגית יישארו מושבים ריקים.	If I booked that guy in a dinghy there'd be empty seats.	
PDGT411	אז אתה כן יודע איך להגיע לאי הדמים!	So you do know how to get to Blood Island!	
PDPL412	כן, כן!	Yeah, yeah!	
PDPL413	היה להם שם חדר מאוד נחמד, גם כן.	They had a really nice room there, too.	
PDPL414	'מלון וקזינו אתר הנופש אחוזת מרקטוב.'	`The Goodsoup Plantation Resort Hotel and Casino.`	
PDPL415	זה היה ה-מקום לשהות בו לפני שהזיזו את נתיבי הספנות.	It was THE place to go before they moved the shipping lanes.	
PDPL416	נהגתי לארגן כל כך הרבה הופעות שם שקעקעתי את המפה על הגב שלי.	I used to book so many gigs there I had the map tattooed on my back.	
PDGT417	על הגב שלך?	On your back?	
PDPL418	כל הפתקים הצהובים הדביקים תמיד הלכו לאיבוד.	All those little yellow sticky notes just kept getting lost.	
PDGT419	למה שיקרת ואמרת שאתה לא יודע איך להגיע לאי הדמים?	Why did you lie and say you didn't know how to get to Blood Island?	
PDPL420	אני...אני פשוט לא רוצה לומר.	I...I just don't want to say.	
PDGT421	מה?	What?	
PDPL422	זה הפרצוף שלך בובה.	It's your face babe.	
PDPL423	זהו! אמרתי את זה, בובה. אני מקווה שתוכל לסלוח לי. אני פשוט חייב להיות כן.	There! I said it, babe. I hope you can forgive me. I just gotta be honest.	
PDPL424	פשוט לא חשבתי שאתה הטיפוס המתאים לאי הדמים.	I just didn't think you were the right type for Blood Island.	
PDPL425	אני לא רואה את הקריירה שלך מגיעה למקום הזה כרגע.	That's not some place I picture your career going right now.	
PDPL426	תן לי לארגן לך מקום בליגה שלך.	Let me get you a booking somewhere that's in your league.	
PDPL427	אני יכול להשיג לך הופעה במפעל נעליים קטן בהובוקן.	I can gig you at this little shoe factory in Hoboken.	
PDGT428	זה אי הדמים או כלום.	It's Blood Island or nothing.	
PDPL429	אם ככה זה צריך להיות בובה, ככה זה צריך להיות.	If that's the way it's gotta be babe, then that's the way it's gotta be.	
PDPL430	אבל אתה תצטרך למצוא ייצוג חדש, אוקיי?	But you're gonna have to find new representation. O.K.?	
PDGT431	אפשר לראות את המפה שלך לאי הדמים?	Can I see your map to Blood Island?	
PDPL432	תוכל לראות אותה כשאסתובב כדי לשזף את הגב שלי.	You can see it when I roll over to tan my back.	
PDGT433	מתי זה יקרה?	When will that be?	
PDPL434	זה עשוי לקחת הרבה זמן, בובה.	It could be a long time, babe.	
PDPL435	הרבה...	A very...	
PDPL436	...הרבה...	...VERY...	
PDPL437	...מאוד זמן.	...long time.	
PSGT301	בחרתי בבנג'ו!	I choose the banjo!	
PSVH302	אני מסכים!	I accept!	
PSGT303	באמת?	You do?	
PSNZ304	אקדח	pistol	
PSGT305	בוא נעשה חיים.	Let's rock.	
PSGT306	מגניב!	Cool!	
PSGT307	אני לא צריך עוד אחד.	I don't need another one.	
PSNZ308	אקדח	pistol	
PSGT309	בוא נעשה חיים.	Let's rock.	
PSGT310	מגניב!	Cool!	
PSGT311	אני לא צריך עוד אחד.	I don't need another one.	
PSNZ312	מכסה קופסה	box lid	
PSGT313	זה מכסה קופסת האקדחים.	It's the lid to the box of pistols.	
PSNZ314	אקדח	pistol	
PSGT315	זה אקדח טעון.	It's a loaded pistol.	
PSGT316	לא צריך לירות בזה.	That doesn't need to be shot.	
PSGT317	במה כדאי לי לירות?	What should I shoot?	
PSNZ318	מכסה קופסה	box lid	
PSGT319	זה המכסה של קופסת האקדחים, הוא סגור.	It's the lid to the box of pistols, and it's closed.	
PSNZ320	תיק בנג'ו	banjo case	
PSGT321	זה תיק בנג'ו.	It's a banjo case.	
PSGT322	זה תיק בנג'ו ריק.	It's an empty banjo case.	
PSGT323	תיק הבנג'ו ריק.	The banjo case is empty.	
PMNZ301	חוף ברימסטון	Brimstone Beach	
PMNZ302	מפרץ סקנה	Danjer Cove	
PMNZ303	ביצה	swamp	
PMNZ304	חוף	beach	
PMNZ305	עיירה	town	
PMNZ306	עיירה	town	
PMNZ307	עיירה	town	
PMNZ308	מבצר	fort	
POGT301	זה ממוסמר לקיר.	It's nailed to the wall.	
POGT302	למרות שהוא ריאליסטי בצורה מטרידה, אני לא חושב שהוא יענה לי.	Although it's hauntingly realistic, I don't think it will talk back.	
POGT303	זהו. חתכתי את הפרצוף החוצה.	There. I've cut out the face.	
POGS304	אה, אין שום דבר שמשתווה למשפחה!	Ah, there's nothing like family!	
POGS305	לא משנה מה יקרה בעולם ההפכפך של עסקי הנופש הקאריביים...	No matter what may happen in the topsy-turvy world of the Caribbean resort business...	
POGS306	...אני יכול תמיד להתנחם בידיעה שאני בא ממשפחה טובה ועשירה.	...I can always relax in the knowledge that I come from good, wealthy stock.	
POGS307	פוריה!	Breeding!	
POGS308	זה מה שחשוב.	That's what's important.	
POGS309	התרבות, ותרבות.	Breeding, and culture.	
POGS310	בדיוק כמו סבא למברט.	Just like Grandfather Lambert.	
POGS311	פריון, תרבות, והמון המון הון משפחתי.	Breeding, culture, and lots and lots of really old money.	
POGS312	זה מביא לך כבוד ואושר.	It makes a man proud.	
POGS313	זה משונה, לא זכור לי שלסבא למברט היה מראה כל כך...כל כך	That's funny, I don't remember Grandfather Lambert as looking so...so	
POGS314	...המוני.	...common.	
POGS315	)מוזר, נראה כאילו העיניים שלו עוקבות אחריי. תמונות כאלו ממש מלחיצות אותי.(	(Weird, it's like his eyes follow me. Pictures like that really creep me out.)	
POGT316	אני מאמין שזה הופך את התמונה לממש מלחיצה.	I bet this makes the picture look spooky.	
POGT317	מוטב שאפטר ממסגרת התמונה המפלילה הזאת.	I'd better get rid of this incriminating picture frame.	
POGT318	כנראה שאני יותר טוב בקטע הפיראטי הזה ממה שחשבתי! זה עבד!	I guess I'm better at this pirating thing than I thought! It worked!	
POGT319	היא כבר פתוחה.	It's already unlocked.	
POGT320	היא נעולה.	It's locked.	
PONZ321	דלת	door	
POGT322	זה אחד מחדרי האורחים.	It's one of the guest rooms.	
POGT323	אה, שירות חדרים.	Uh, room service.	
POGT324	אף אחד לא עונה.	Nobody's answering.	
POGT325	אני לא יכול לפרוץ את המנעול עם זה.	I can't jimmy the door lock with that.	
POGT326	דחיסת גבינה לתוך המנעול לא תעזור.	Jamming cheese in the lock won't help.	
POGT327	דחיפת טופו למנעול לא תעזור בכלל.	Pressing tofu in the lock won't help at all.	
PONZ328	מסמר	nail	
POGT329	זה מסמר עמיד לתליית תמונות.	It's a heavy-duty picture-hanging nail.	
POGT330	אני לא יכול להשתמש במסמר עם זה.	I can't use the nail with that.	
POGT331	הוא חד.	It's pointy.	
POGT332	הוא כבר הכי מגנטי שהוא יכול להיות.	It's already about as magnetic as it's going to get.	
POGT333	מסמר מגנטי. מגניב.	A magnetic nail. Neat.	
POGT334	חסר תועלת לחלוטין, אבל מגניב.	Completely worthless, but neat.	
PONZ335	דיוקן	portrait	
POGT336	זו חתיכת תמונה מכוערת. נראה בדיוק כמו המוזג.	This is one ugly picture. Looks just like the bartender.	
POGT337	זה דיוקן של מישהו ממשפחת מרקטוב, אבל חתכתי ממנו את הפרצוף.	It's a Goodsoup family portrait, but I've cut out the face.	
POGT338	'הברון ס. למברט צ'אודר-מרקטוב...	`Baron C. Lambert Chowder-Goodsoup...	
POGT339	...חלוץ טכנולוגיית הקרוטונים'	...Pioneer of Crouton Technology`	
POGT340	הוא נראה מאוד דומה לבחור שבבר.	He looks a lot like the guy at the bar.	
POGT341	אני לא חושב שהדיוקן ייראה טוב שם.	I don't think the portrait would look good there.	
POGT342	כל השלטים במלון אומרים שאסור לי לגעת בציורים.	All the hotel signs say I'm not supposed to touch the paintings.	
POGT343	כבר יש חור גדול בתוכו.	It's already got a big hole in it.	
POGT344	אני לא יכול לחתוך דרכו כשהוא בתוך המסגרת.	I can't cut through it while it's in the frame.	
PONZ345	דיוקן	portrait	
PONZ346	דלת	door	
POGT347	זו דלת עם אשנב עגול במרכזה, לקישוט בסגנון ימי.	It's a door with a porthole in it, for that nautical accent.	
POGT348	כבר יש מסמר בדלת.	There's already a nail in the door.	
PONZ349	דיוקן	portrait	
POGT350	אני די אוהב אותו היכן שהוא עכשיו.	I kind of like it where it is.	
POGT351	הפרצוף נחתך החוצה.	The face has been cut out.	
POGT352	הבחור הזה כנראה לקח שיעורים בכיעור.	This guy must've taken lessons on `ugly`.	
POGT353	כבר עשו בו חור גדול.	It's already got a big hole cut out of it.	
PONZ354	דיוקן	portrait	
POGT355	מינרווה סטרונהיים-מרקטוב...	`Minerva Stroneheim-Goodsoup...	
POGT356	...ברונית הבורשט.	...Baroness of Borscht`	
PONZ357	דיוקנאות	portraits	
POGT358	פיטר וויקטוריה סואז-מרקטוב...	`Peter and Victoria Soise-Goodsoup...	
POGT359	...המרקיז והמרקיזה של בליעה	...Marquis and Marquess of Consume	ייתכן וזה שיבוש של consomme?
POGT360	הם ממוסמרים לקיר.	They're nailed to the wall.	
PONZ361	חלון	window	
POGT362	הוא משקיף אל בית הקברות.	It looks out onto the cemetery.	
POGT363	אני מעדיף להשאיר אותו פתוח. יש ריח משונה במסדרון הזה.	I'd rather leave it open. There's a peculiar odor in this hallway.	
PONZ364	ספת-מיטה	daybed	
POGT365	נוח.	Comfy.	
POGT366	אין זמן לזה עכשיו. יש לי ארוסה להציל.	No time for that now. I've got a fiancée to rescue.	
PONZ367	דיוקן	portrait	
POGT368	זה הרוזן גספצ'ו מרקטוב, איל קופסאות השימורים קר הלב.	It's Count Gazpacho Goodsoup, the cold-hearted canning magnate.	
PONZ369	דיוקן	portrait	
POGT370	זו הדוכסית קרם מרקטוב, ממשפחת איטריה-מרקטוב.	It's the Duchess Cream of Goodsoup, of the Noodle-Goodsoups.	
PJ__301	חפץ רגיל	normal object	
PJNZ302	#	#	
PJ__303	חפץ אנימציה	animation object	
PJ__304	חפץ צלמית מלאי	inventory icon object	
PJ__305	חפץ דלת	doorway object	
QSGT301	אה, פאפאפישו!	Ah, Pappapisshu!	
QSGT302	יאוץ'!	Youch!	
QSGT303	הכיוון שלי תמיד גרוע כשאני תחת לחץ. אני עשוי לפספס.	My aim is always off when I'm under stress. I might miss.	
QSGT304	אני צריך לכוון אותו לעבר משהו.	I need to aim it at something.	
QSGT305	אפילו עם זרוע השלד אני לא מגיע אליו.	Even with the skeleton arm I can't reach it.	
QSGT306	הסיכה קטנה מדי. אני עלול לבלוע אותה.	The pin is too small. I might swallow it.	
QSGT307	ווווייי.	Wheee.	
QSNN308	בלון הליום	helium balloon	
QSGT309	טוב, השגתי את הקוץ. אני מקווה שזה היה שווה את זה.	Well, I got the thorn. I hope that was worth it.	
QSGT310	אני לא יכול לזוז לשום מקום בתוך החול הטובעני הזה!	I can't move anywhere in this quicksand!	
QSGT311	מדליק. אקדח צעצוע ברמה עולמית.	Neat. A world-class pea-shooter.	
QSGT312	מושלם!	Perfect!	
QSGT313	לראשונה היום, דברים הולכים...	For once today, things are going...	
QSGT314	בעצם, חרא.	Well, darn.	
QSGT315	היי!	Hey!	
QSGT316	תודה לאל על רוחות הסחר הקאריביות הבלתי צפויות האלו!	Thank goodness for those unpredictable Caribbean trade winds!	
